pH,Turbidity,Chlorine,Dissolved Oxygen,Temperature,Potability
7.64,1.32,0.71,6.95,25,TRUE
8.37,1.34,0.67,6.63,50,TRUE
7.82,2.18,0.59,7.61,50,TRUE
6.9,1.84,0.88,7.76,25,TRUE
6.68,4.27,0.53,12.66,0,FALSE
6.29,3.57,0.58,7.87,25,TRUE
7.12,2.23,0.7,6.79,50,TRUE
6.54,1.96,0.82,7.46,0,TRUE
7.62,4.01,0.92,6.55,50,TRUE
6.67,3.92,0.73,7.28,0,TRUE
6.64,3.84,0.76,7.79,25,TRUE
6.5,2.19,0.82,6.67,25,TRUE
7.38,1.87,0.95,7.25,25,TRUE
8.16,3.59,0.69,6.66,0,TRUE
6.57,2.76,0.93,7.7,25,TRUE
6.97,3.69,0.56,7.87,50,TRUE
8.03,4.67,0.91,7.5,0,TRUE
7.52,18.81,0.57,7.77,0,FALSE
8.08,2.74,0.84,6.94,25,TRUE
7.4,1.7,0.69,7.98,25,TRUE
6.38,2.01,0.98,7.31,25,TRUE
6.66,1.41,0.62,7.87,25,TRUE
8.62,4.94,0.71,7.5,50,TRUE
7.63,2.59,0.71,6.89,50,TRUE
6.42,2.01,0.74,6.99,25,TRUE
7.69,1.99,0.97,7.89,0,TRUE
6.62,4.34,0.98,7.28,25,TRUE
7.28,1.64,0.68,6.74,50,TRUE
8.54,3.53,0.8,6.72,50,TRUE
7.38,1.46,0.75,7.05,25,TRUE
7.85,3.09,0.71,19.81,25,FALSE
7.49,2.01,0.74,7.02,0,TRUE
8.96,1.96,0.53,7.4,50,TRUE
8.65,4.02,0.59,7.66,50,TRUE
7.95,3.2,0.61,7.52,0,TRUE
7.08,4.41,0.62,6.96,25,TRUE
8.15,2.27,0.75,7.37,50,TRUE
8.03,4.7,0.56,6.8,25,TRUE
7.61,1.66,0.98,7.43,25,TRUE
7.95,1.53,0.68,6.67,25,TRUE
7.17,2.2,0.84,6.72,25,TRUE
7.68,1.37,0.84,7.28,50,TRUE
8.34,2.32,0.73,7.73,50,TRUE
6.64,2.87,0.97,7.81,50,FALSE
6.84,2.39,0.95,6.92,0,TRUE
6.14,2.15,0.7,6.78,25,TRUE
8.27,1.39,0.57,7.63,0,TRUE
6.37,1.08,0.84,6.5,25,TRUE
8.2,1.63,0.81,7.37,0,TRUE
7.33,3.55,0.59,6.51,0,TRUE
7.04,2.5,0.58,7.56,50,TRUE
8.36,1.13,0.79,7.59,0,TRUE
7.26,2.42,0.84,7.93,50,TRUE
6.78,1.28,0.77,6.97,0,TRUE
7.18,4.08,0.78,7.37,25,TRUE
7.63,2.45,0.84,6.65,50,TRUE
6.72,4.67,0.86,10.56,25,FALSE
8.27,1.72,0.73,7.5,0,TRUE
8.06,1.58,0.56,7.81,50,TRUE
8.56,3.28,0.97,7.19,50,TRUE
7.82,1.55,0.54,7.82,50,TRUE
7.04,4.44,0.94,6.84,25,TRUE
7.99,2.12,0.56,7.23,50,TRUE
7.48,4.95,0.86,7.57,50,TRUE
6.13,4.9,0.58,7.19,25,TRUE
7.14,3.23,0.74,7.25,0,TRUE
7.07,4.99,0.89,7.53,0,TRUE
7.68,4.86,0.88,7.69,50,TRUE
8.77,3.33,0.82,7.47,50,TRUE
12.2,3.42,0.86,6.64,50,FALSE
7.18,4.89,0.99,7.73,50,TRUE
7.07,1.13,0.99,6.73,25,TRUE
7.44,1.08,0.54,7.63,0,TRUE
6.75,1.19,0.52,7.75,25,TRUE
6.51,3.36,0.97,6.74,25,TRUE
7.53,1.48,0.67,7.72,0,TRUE
8.64,4.72,0.55,7.46,50,TRUE
8.77,2.15,0.65,6.71,50,TRUE
7.79,3.21,0.73,7.93,50,TRUE
8.45,3.05,0.88,7.66,0,TRUE
7.88,3.74,0.73,7.99,0,TRUE
7.65,2.14,0.83,7.64,0,TRUE
7.24,14.03,0.92,6.5,25,FALSE
8.24,1.76,0.52,7.7,0,TRUE
8.22,3.47,0.77,7.77,50,TRUE
7.55,1.71,0.89,7.48,25,TRUE
6.61,1.22,0.78,7.08,25,TRUE
8.22,2.94,0.66,7.33,50,TRUE
6.73,2.05,0.97,7.0,25,TRUE
7.39,2.93,0.74,6.63,0,TRUE
7.06,4.88,0.94,6.8,50,TRUE
7.02,4.35,0.84,7.06,25,TRUE
8.0,1.87,0.64,7.39,50,TRUE
6.83,2.45,0.63,7.83,0,TRUE
8.95,3.65,0.99,6.65,50,TRUE
6.79,3.21,0.65,7.53,50,FALSE
8.32,2.79,0.71,7.76,0,TRUE
8.06,1.68,0.93,6.82,50,TRUE
7.24,4.58,0.98,7.21,50,TRUE
6.93,3.4,0.89,6.73,25,TRUE
8.28,2.12,0.5,7.29,50,TRUE
7.86,4.08,0.6,6.56,25,TRUE
7.41,3.61,0.51,7.78,50,TRUE
6.81,2.81,0.55,7.37,25,TRUE
7.17,3.77,0.59,7.93,50,TRUE
6.95,2.86,0.82,7.0,25,TRUE
7.36,1.03,0.68,7.44,0,TRUE
8.5,4.56,0.87,7.13,0,TRUE
11.9,3.15,0.55,6.59,0,FALSE
6.91,4.93,0.68,7.9,25,TRUE
8.83,4.83,0.9,7.53,50,TRUE
7.52,2.54,0.91,7.07,0,TRUE
7.2,3.71,0.78,6.95,0,TRUE
7.62,4.05,0.84,7.49,50,TRUE
7.59,4.43,0.99,7.9,25,TRUE
8.04,4.61,0.68,6.85,50,TRUE
8.23,4.48,0.87,6.7,0,TRUE
7.29,4.03,0.75,8.0,25,TRUE
8.26,2.0,0.89,6.71,0,TRUE
7.21,2.24,0.56,7.79,0,TRUE
7.7,1.59,0.65,6.92,25,TRUE
10.18,3.91,0.99,7.05,50,FALSE
7.28,1.69,0.78,6.97,0,TRUE
6.52,2.61,0.83,7.52,25,TRUE
8.47,2.0,0.79,7.15,0,TRUE
6.69,4.2,0.96,6.69,25,TRUE
7.71,1.24,0.76,7.59,0,TRUE
7.48,3.17,0.55,6.75,50,TRUE
7.82,3.89,0.77,6.68,50,TRUE
8.08,2.9,0.93,7.94,0,TRUE
8.35,1.72,0.85,7.12,50,TRUE
8.14,1.07,0.58,7.58,50,TRUE
7.28,4.73,0.81,6.82,50,TRUE
7.12,4.0,0.76,6.85,25,TRUE
7.18,11.29,0.51,7.36,0,FALSE
7.42,4.18,0.96,7.52,50,TRUE
6.75,3.55,0.9,7.54,25,TRUE
7.94,3.1,0.85,7.11,50,TRUE
8.05,4.56,0.63,7.55,50,TRUE
7.82,1.65,0.87,6.59,25,TRUE
8.47,3.1,0.87,7.29,50,TRUE
6.11,1.28,0.65,6.53,25,TRUE
8.76,3.16,0.7,7.42,50,TRUE
7.6,1.31,0.94,7.27,25,TRUE
8.64,4.77,0.77,6.88,50,TRUE
7.38,4.31,0.69,6.55,25,TRUE
6.13,3.84,0.74,7.47,25,TRUE
6.93,1.71,0.56,6.76,50,FALSE
6.37,3.15,0.57,7.48,25,TRUE
7.58,1.05,0.79,7.71,0,TRUE
8.89,4.49,0.67,6.94,50,TRUE
6.95,3.01,0.54,6.93,25,TRUE
6.9,1.57,0.73,7.68,25,TRUE
7.26,2.48,0.67,7.02,25,TRUE
7.12,2.34,0.76,7.68,50,TRUE
6.59,4.64,0.84,7.91,0,TRUE
8.92,2.6,0.54,7.08,50,TRUE
8.17,1.42,0.81,7.42,0,TRUE
6.13,1.77,0.55,7.8,25,TRUE
8.09,4.75,0.58,7.69,25,TRUE
7.28,2.23,0.64,10.96,0,FALSE
8.61,4.77,0.86,6.99,50,TRUE
8.17,2.49,0.84,6.56,0,TRUE
7.31,3.93,0.91,7.85,25,TRUE
7.18,2.13,0.91,7.01,25,TRUE
6.89,2.96,0.79,7.01,25,TRUE
7.03,1.95,0.56,6.84,50,TRUE
7.57,4.33,0.87,7.37,50,TRUE
7.65,1.24,0.83,7.98,25,TRUE
8.62,1.56,0.66,6.85,50,TRUE
7.95,1.41,0.55,7.73,0,TRUE
7.54,3.5,0.89,7.44,0,TRUE
6.8,2.26,0.82,6.62,0,TRUE
13.86,3.97,0.72,7.55,50,FALSE
8.83,3.4,0.7,7.55,50,TRUE
8.22,1.41,0.93,6.53,50,TRUE
7.0,2.37,0.63,7.61,0,TRUE
7.64,2.55,0.99,7.15,50,TRUE
6.32,3.42,0.83,7.36,25,TRUE
7.83,2.23,0.64,7.05,50,TRUE
8.43,2.32,0.64,7.78,0,TRUE
6.56,3.39,0.99,7.14,0,TRUE
7.25,3.3,0.69,7.72,25,TRUE
7.07,3.1,0.88,7.88,25,TRUE
7.58,3.87,0.73,6.88,25,TRUE
7.66,4.68,0.7,7.43,25,TRUE
6.89,4.56,0.62,7.03,25,FALSE
7.71,3.1,0.53,7.85,50,TRUE
7.02,2.28,0.76,7.76,50,TRUE
7.6,2.97,0.95,7.36,0,TRUE
7.41,4.03,0.78,7.25,50,TRUE
7.23,4.17,0.96,6.97,25,TRUE
7.02,1.08,0.67,7.77,0,TRUE
8.13,4.18,0.68,7.77,0,TRUE
7.24,1.17,0.99,6.74,25,TRUE
8.07,2.12,0.92,7.76,50,TRUE
8.32,1.86,0.54,6.51,50,TRUE
8.94,1.17,0.65,7.93,50,TRUE
7.28,1.11,0.55,6.61,50,TRUE
7.27,14.26,0.82,6.52,0,FALSE
8.91,3.64,0.88,6.98,50,TRUE
8.29,3.73,0.52,7.52,0,TRUE
7.64,2.27,0.97,6.85,0,TRUE
6.59,1.62,0.89,7.64,0,TRUE
6.99,4.94,0.76,6.59,25,TRUE
6.71,3.17,0.51,6.71,25,TRUE
6.6,3.55,0.98,7.6,0,TRUE
6.53,4.54,0.8,7.29,25,TRUE
7.21,4.35,0.84,7.41,0,TRUE
8.38,3.32,0.72,7.34,50,TRUE
7.65,1.96,0.85,7.21,0,TRUE
7.21,4.99,0.7,7.27,0,TRUE
12.23,4.95,0.92,7.43,0,FALSE
8.08,4.25,0.88,6.53,25,TRUE
7.59,4.8,0.64,7.0,25,TRUE
7.61,3.23,0.85,6.64,25,TRUE
7.14,4.39,0.74,7.71,50,TRUE
6.63,3.32,0.98,7.41,0,TRUE
7.74,2.04,0.86,7.59,0,TRUE
8.85,1.69,0.7,7.59,50,TRUE
7.38,4.32,0.74,6.86,25,TRUE
7.06,2.71,0.54,6.79,25,TRUE
7.16,4.52,0.84,6.93,0,TRUE
7.61,1.64,0.62,7.46,50,TRUE
8.4,4.63,0.95,7.9,0,TRUE
7.84,10.08,0.74,7.63,50,FALSE
7.42,4.76,0.84,7.58,50,TRUE
6.66,2.49,0.56,7.47,25,TRUE
7.9,4.31,0.56,6.9,25,TRUE
6.79,2.31,0.82,7.66,0,TRUE
8.5,3.58,0.67,7.87,50,TRUE
6.35,4.77,0.52,6.74,25,TRUE
7.6,1.78,0.76,6.5,50,TRUE
8.08,4.01,0.83,6.63,25,TRUE
8.33,4.08,0.52,7.47,50,TRUE
7.03,3.51,0.59,7.18,0,TRUE
8.56,2.96,0.86,7.14,50,TRUE
6.69,3.28,0.62,6.7,25,TRUE
6.89,4.12,0.5,7.19,25,FALSE
7.73,4.47,0.78,7.84,50,TRUE
7.7,3.61,0.87,6.93,25,TRUE
8.17,4.21,0.65,6.55,50,TRUE
7.03,3.94,0.7,7.54,50,TRUE
8.71,2.62,0.63,6.55,50,TRUE
8.1,2.4,0.65,7.54,50,TRUE
6.98,2.39,0.97,7.06,0,TRUE
7.2,2.91,0.69,7.96,25,TRUE
7.74,4.19,0.63,6.63,0,TRUE
8.0,2.51,0.58,7.7,50,TRUE
6.5,1.97,0.64,6.85,0,TRUE
8.27,1.64,0.79,7.98,0,TRUE
6.98,2.87,0.77,10.76,0,FALSE
8.81,4.43,0.72,6.67,50,TRUE
7.49,3.57,0.72,7.06,0,TRUE
7.42,4.29,0.68,7.82,50,TRUE
6.86,4.04,0.51,7.71,25,TRUE
8.4,2.21,0.56,7.13,50,TRUE
6.98,1.08,0.84,7.72,25,TRUE
8.21,1.64,0.74,7.01,50,TRUE
7.42,4.19,0.58,7.53,25,TRUE
7.29,1.33,0.63,6.61,50,TRUE
7.16,2.8,0.84,7.84,25,TRUE
7.28,4.3,0.82,7.87,0,TRUE
6.2,1.05,0.68,7.15,25,TRUE
7.43,3.52,3.69,6.74,0,FALSE
6.4,1.31,0.84,7.33,25,TRUE
6.47,3.69,0.7,6.78,25,TRUE
7.86,3.64,0.55,6.74,25,TRUE
7.36,1.03,0.9,6.52,0,TRUE
7.16,2.5,0.64,7.54,50,TRUE
8.71,1.57,0.75,7.3,50,TRUE
7.9,4.99,0.95,7.1,0,TRUE
7.37,4.5,0.83,6.72,0,TRUE
7.94,2.82,0.97,7.33,25,TRUE
7.76,4.66,0.98,6.54,25,TRUE
8.42,1.83,0.93,6.59,0,TRUE
7.12,2.55,0.59,6.59,50,TRUE
12.61,3.15,0.53,7.2,50,FALSE
8.81,3.06,0.53,7.84,50,TRUE
7.65,4.9,0.75,7.27,0,TRUE
8.84,4.69,0.9,7.79,50,TRUE
7.73,4.08,0.87,7.26,0,TRUE
6.41,1.29,0.97,7.6,25,TRUE
6.74,1.26,0.87,7.51,25,TRUE
7.06,3.9,0.99,6.58,0,TRUE
7.47,1.71,0.9,7.3,0,TRUE
7.09,1.98,0.61,6.99,0,TRUE
7.69,3.37,0.81,7.05,50,TRUE
8.5,2.66,0.88,7.22,50,TRUE
6.38,4.43,0.62,6.78,25,TRUE
6.69,13.01,0.62,6.73,50,FALSE
7.39,3.16,0.93,7.78,0,TRUE
8.22,1.92,0.6,7.31,50,TRUE
7.96,4.89,0.82,7.52,50,TRUE
7.11,4.15,0.87,7.37,50,TRUE
8.38,3.53,0.73,7.87,0,TRUE
7.48,2.54,0.81,6.51,0,TRUE
8.7,4.76,0.92,7.53,50,TRUE
7.73,4.99,0.54,7.41,0,TRUE
7.16,4.17,0.59,7.24,50,TRUE
8.43,3.18,0.77,6.54,50,TRUE
6.34,2.42,0.96,7.89,25,TRUE
8.66,3.35,0.8,6.83,50,TRUE
10.98,2.45,0.97,6.63,25,FALSE
6.52,2.46,0.59,7.91,0,TRUE
7.83,1.82,0.9,7.09,25,TRUE
7.7,2.18,0.52,7.52,50,TRUE
7.21,1.55,0.56,6.95,50,TRUE
7.8,1.84,0.61,7.15,50,TRUE
7.5,2.46,0.66,7.35,0,TRUE
6.86,3.58,0.8,7.69,0,TRUE
6.96,2.2,0.54,6.59,0,TRUE
7.46,1.33,0.57,7.5,25,TRUE
7.87,3.46,0.82,6.6,25,TRUE
7.93,2.31,0.56,7.0,25,TRUE
6.61,3.68,0.65,6.92,25,TRUE
12.41,4.42,0.51,7.76,25,FALSE
7.39,2.6,0.94,7.23,50,TRUE
7.8,4.4,0.96,7.98,25,TRUE
7.1,1.17,0.91,6.79,50,TRUE
8.35,1.66,0.79,6.88,50,TRUE
6.22,3.17,0.67,6.54,25,TRUE
8.05,2.79,0.63,7.31,25,TRUE
6.51,4.02,0.76,7.43,0,TRUE
7.39,4.65,0.84,6.99,50,TRUE
7.13,2.54,0.83,6.81,0,TRUE
7.47,2.96,0.79,7.05,50,TRUE
7.93,4.9,0.82,7.67,0,TRUE
6.6,2.14,0.73,6.81,0,TRUE
7.63,4.34,14.05,7.14,25,FALSE
8.68,2.53,0.66,6.62,50,TRUE
7.11,1.37,0.68,7.46,0,TRUE
6.76,4.59,0.68,7.06,0,TRUE
7.54,2.22,0.97,7.61,0,TRUE
7.49,2.28,0.99,6.51,25,TRUE
7.19,4.3,0.82,7.45,50,TRUE
7.83,2.67,0.51,7.91,0,TRUE
6.99,3.09,0.99,6.78,50,TRUE
7.02,4.17,0.88,7.75,50,TRUE
8.39,1.65,0.97,7.0,0,TRUE
8.16,4.4,0.81,7.91,50,TRUE
6.43,1.29,0.56,6.58,25,TRUE
7.14,13.91,0.52,7.16,50,FALSE
6.53,1.4,0.78,7.85,25,TRUE
6.79,3.47,0.8,6.86,25,TRUE
7.39,4.31,0.51,6.92,50,TRUE
6.9,4.24,0.91,7.7,25,TRUE
7.39,4.64,0.69,6.66,25,TRUE
8.91,4.14,0.57,7.68,50,TRUE
6.72,1.91,0.66,7.6,0,TRUE
6.89,1.38,0.73,7.32,0,TRUE
7.99,2.84,0.93,7.0,50,TRUE
7.82,2.24,0.98,7.39,25,TRUE
7.73,2.68,0.78,6.58,25,TRUE
7.95,1.13,0.63,6.58,50,TRUE
12.34,1.38,0.75,6.52,0,FALSE
7.83,4.89,0.95,6.52,50,TRUE
6.47,3.19,0.7,7.67,25,TRUE
6.96,4.74,0.89,7.76,25,TRUE
8.11,2.83,0.68,6.86,0,TRUE
6.91,4.3,0.69,6.57,25,TRUE
7.28,3.1,0.64,7.52,50,TRUE
8.4,1.42,0.74,7.05,50,TRUE
7.97,2.04,0.92,7.27,50,TRUE
8.23,4.32,0.71,7.14,50,TRUE
8.12,3.07,0.55,6.62,50,TRUE
6.67,3.68,0.86,7.98,25,TRUE
7.78,2.97,0.78,7.09,25,TRUE
6.65,3.45,0.68,13.31,0,FALSE
7.35,4.72,0.73,7.38,0,TRUE
6.51,4.9,0.81,7.19,25,TRUE
6.45,4.79,0.58,7.97,25,TRUE
7.63,1.74,0.93,6.97,50,TRUE
7.87,2.61,0.85,7.78,0,TRUE
7.84,4.59,0.56,6.55,50,TRUE
7.88,1.07,0.68,7.67,0,TRUE
7.03,2.1,0.87,6.88,25,TRUE
7.99,4.65,0.99,7.81,25,TRUE
7.12,4.68,0.62,6.75,50,TRUE
6.62,4.02,0.74,7.4,25,TRUE
7.35,1.0,0.62,6.81,50,TRUE
7.51,19.27,0.62,6.96,25,FALSE
6.88,3.74,0.81,7.39,0,TRUE
6.9,1.74,0.78,6.9,25,TRUE
6.77,4.74,0.54,7.37,0,TRUE
6.2,1.82,0.83,7.9,25,TRUE
7.62,2.57,0.6,6.96,50,TRUE
6.97,1.82,0.6,7.42,0,TRUE
6.81,3.15,0.61,6.93,25,TRUE
7.35,4.64,0.69,7.91,0,TRUE
8.87,3.59,0.6,6.99,50,TRUE
8.89,4.64,0.92,7.88,50,TRUE
7.76,3.5,0.58,6.86,50,TRUE
7.28,1.38,0.78,7.2,25,TRUE
7.4,4.83,0.74,7.94,25,FALSE
8.4,1.19,0.5,7.88,0,TRUE
6.89,2.18,0.99,6.9,0,TRUE
7.42,3.43,0.79,6.59,25,TRUE
7.28,4.63,0.93,7.57,50,TRUE
7.85,2.48,0.93,7.88,25,TRUE
7.56,1.77,0.66,6.85,25,TRUE
6.57,3.92,0.83,7.72,0,TRUE
7.7,4.88,0.98,7.35,25,TRUE
7.46,1.18,0.65,7.55,25,TRUE
7.63,1.37,0.61,7.65,50,TRUE
6.54,3.93,0.77,7.45,0,TRUE
7.34,1.35,0.81,7.49,50,TRUE
6.89,4.68,0.79,6.63,0,FALSE
8.16,2.81,0.98,7.52,50,TRUE
6.85,3.59,0.53,6.99,25,TRUE
8.26,3.01,0.86,6.82,50,TRUE
7.8,3.82,0.73,7.45,25,TRUE
8.54,2.63,0.76,6.63,50,TRUE
7.75,3.48,0.58,6.6,50,TRUE
7.46,3.15,0.7,6.59,50,TRUE
8.79,1.91,0.54,7.25,50,TRUE
7.1,1.8,0.94,7.1,25,TRUE
7.68,1.17,0.81,6.57,0,TRUE
8.08,4.14,0.83,6.93,25,TRUE
8.54,2.38,1.0,7.05,50,TRUE
7.79,10.14,0.99,7.59,25,FALSE
8.46,4.85,0.67,7.61,50,TRUE
7.11,4.06,0.55,6.66,25,TRUE
7.95,4.34,0.75,7.63,25,TRUE
7.17,2.96,0.73,7.76,50,TRUE
7.19,4.0,0.51,7.59,0,TRUE
6.43,1.24,0.63,7.33,25,TRUE
8.17,2.39,0.72,7.78,0,TRUE
8.4,2.01,0.62,7.5,50,TRUE
7.9,2.56,0.79,7.42,25,TRUE
7.21,1.43,0.58,7.74,25,TRUE
7.43,1.7,0.77,6.82,0,TRUE
7.84,1.06,0.53,7.23,25,TRUE
7.33,1.02,0.79,12.62,25,FALSE
8.71,4.87,0.72,7.72,50,TRUE
7.76,1.8,0.81,6.64,25,TRUE
7.55,2.66,0.57,7.44,25,TRUE
7.27,4.22,0.58,7.93,50,TRUE
7.21,4.27,0.63,6.86,50,TRUE
6.7,3.87,0.8,7.9,25,TRUE
6.77,2.09,0.95,7.36,0,TRUE
8.22,4.55,0.51,7.58,0,TRUE
6.54,2.79,0.92,7.28,0,TRUE
7.7,1.54,0.9,7.56,25,TRUE
7.71,2.06,0.93,6.57,0,TRUE
6.75,5.0,0.86,7.93,0,TRUE
7.22,1.01,1.0,6.79,25,FALSE
7.87,1.17,0.69,7.12,50,TRUE
7.86,2.78,0.76,6.6,50,TRUE
6.79,4.03,0.84,7.49,0,TRUE
7.08,1.81,0.68,7.01,50,TRUE
6.7,2.87,0.79,8.0,25,TRUE
6.79,2.89,0.7,6.56,0,TRUE
7.82,1.13,0.99,7.09,0,TRUE
7.82,2.92,0.87,7.89,25,TRUE
7.2,1.7,0.83,7.82,0,TRUE
7.31,3.13,0.53,7.78,0,TRUE
7.86,3.77,0.75,7.97,0,TRUE
7.11,1.4,0.81,6.72,25,TRUE
7.15,11.49,0.84,6.66,25,FALSE
6.1,2.25,0.65,7.85,25,TRUE
6.15,3.4,0.53,7.7,25,TRUE
7.94,2.31,0.94,6.71,0,TRUE
7.66,3.48,0.81,7.97,50,TRUE
8.12,2.65,0.52,7.44,0,TRUE
7.45,3.11,0.73,7.46,0,TRUE
7.47,1.55,0.89,7.36,25,TRUE
6.35,1.36,0.64,7.11,25,TRUE
7.01,2.68,0.58,6.68,0,TRUE
8.26,3.28,0.69,6.89,50,TRUE
8.57,2.79,0.87,7.11,50,TRUE
6.23,2.13,0.92,7.81,25,TRUE
7.38,19.25,0.55,7.04,0,FALSE
7.0,2.17,0.69,7.74,0,TRUE
7.76,3.12,0.58,7.67,50,TRUE
7.55,4.61,0.97,7.11,50,TRUE
6.66,1.18,0.53,7.78,0,TRUE
7.75,4.36,0.77,6.74,0,TRUE
7.44,2.42,0.96,6.83,25,TRUE
7.8,3.65,0.53,7.93,0,TRUE
7.16,4.56,0.59,7.61,25,TRUE
8.77,4.63,0.73,6.55,50,TRUE
7.2,2.39,0.67,7.47,0,TRUE
6.35,3.8,0.83,7.11,25,TRUE
6.94,4.64,0.99,7.97,0,TRUE
7.27,3.06,0.7,7.13,0,FALSE
7.97,1.06,0.91,7.72,25,TRUE
7.06,1.01,0.55,6.91,0,TRUE
6.62,2.74,0.79,6.8,0,TRUE
8.0,3.0,0.75,7.24,25,TRUE
8.65,4.75,0.69,7.86,50,TRUE
7.32,3.9,0.5,6.94,50,TRUE
8.34,3.58,0.93,7.41,50,TRUE
7.11,1.49,0.85,7.34,0,TRUE
6.44,1.1,0.54,7.65,25,TRUE
7.78,3.64,0.98,7.71,0,TRUE
6.98,1.86,0.83,6.7,0,TRUE
7.42,3.84,0.95,7.47,50,TRUE
12.97,4.72,0.9,6.97,50,FALSE
6.73,1.19,0.59,7.61,25,TRUE
7.16,4.57,0.88,6.57,0,TRUE
6.99,3.4,0.65,6.66,25,TRUE
7.37,1.35,0.97,7.96,0,TRUE
6.4,2.9,0.97,7.98,25,TRUE
7.15,1.99,0.88,6.52,0,TRUE
8.06,3.09,0.53,7.67,0,TRUE
7.38,1.36,0.88,7.46,25,TRUE
8.9,4.68,0.99,7.41,50,TRUE
7.01,2.69,0.87,6.66,0,TRUE
7.8,2.7,0.84,7.1,25,TRUE
6.95,2.78,0.77,7.51,25,TRUE
7.91,1.05,0.59,7.57,25,FALSE
6.75,4.25,0.79,6.53,25,TRUE
7.1,4.52,0.89,7.44,0,TRUE
6.62,4.85,0.57,7.36,25,TRUE
7.5,4.22,0.91,6.96,25,TRUE
8.37,2.45,0.54,7.0,50,TRUE
8.6,3.14,0.55,6.5,50,TRUE
7.46,4.73,0.72,7.11,25,TRUE
7.97,3.37,1.0,7.1,50,TRUE
7.75,2.62,0.51,7.65,50,TRUE
7.14,3.66,0.55,6.96,25,TRUE
6.88,4.91,0.61,6.75,0,TRUE
7.33,4.04,0.51,6.9,0,TRUE
7.61,4.32,0.9,12.37,50,FALSE
7.42,3.82,0.82,7.0,0,TRUE
6.6,2.62,0.7,7.62,25,TRUE
7.1,4.27,0.84,7.01,0,TRUE
7.55,2.26,0.6,6.69,25,TRUE
7.03,2.43,0.95,7.39,50,TRUE
7.96,4.25,0.55,6.52,50,TRUE
7.55,4.76,0.93,7.27,0,TRUE
6.77,4.52,0.9,7.17,25,TRUE
8.72,2.3,0.53,6.71,50,TRUE
7.99,4.52,0.87,6.67,50,TRUE
7.05,3.09,0.79,6.8,50,TRUE
6.88,2.73,0.51,6.54,0,TRUE
6.61,1.53,12.22,6.76,0,FALSE
7.05,2.43,0.54,7.56,0,TRUE
7.2,2.18,0.98,7.42,25,TRUE
8.21,3.11,0.9,7.4,0,TRUE
7.16,3.59,0.96,6.75,50,TRUE
8.67,3.01,0.82,7.66,50,TRUE
7.62,3.05,0.72,7.13,0,TRUE
6.97,2.76,0.8,7.73,0,TRUE
7.75,1.84,0.73,7.94,25,TRUE
8.42,4.33,0.79,7.41,0,TRUE
8.08,4.72,0.5,7.26,50,TRUE
8.65,2.3,0.91,7.25,50,TRUE
7.67,3.94,0.69,6.95,0,TRUE
7.92,9.42,0.73,6.6,0,FALSE
8.95,4.2,0.84,7.61,50,TRUE
8.29,3.52,0.51,7.42,0,TRUE
7.24,1.8,0.83,7.77,50,TRUE
7.98,4.65,0.82,7.62,25,TRUE
6.94,2.16,0.87,7.07,25,TRUE
7.22,1.02,0.97,7.42,0,TRUE
8.24,1.82,0.74,6.85,50,TRUE
6.63,2.77,0.71,7.93,25,TRUE
8.33,3.0,0.58,7.77,50,TRUE
8.09,3.18,0.57,7.66,50,TRUE
6.71,4.21,0.79,7.31,0,TRUE
7.77,2.71,0.77,6.55,50,TRUE
6.87,4.63,0.7,12.75,0,FALSE
7.63,1.23,0.6,6.94,25,TRUE
7.73,1.42,0.67,6.66,25,TRUE
7.54,3.58,0.68,7.01,25,TRUE
7.81,3.55,0.84,7.02,0,TRUE
7.88,3.48,0.66,7.41,25,TRUE
7.22,4.79,0.95,7.62,50,TRUE
7.26,2.07,0.69,7.55,25,TRUE
7.28,1.92,0.67,6.75,25,TRUE
7.57,1.42,0.57,6.51,0,TRUE
8.18,3.66,0.66,6.52,50,TRUE
7.89,1.78,0.86,7.85,25,TRUE
8.48,2.77,0.9,7.37,50,TRUE
7.53,1.57,0.57,10.38,25,FALSE
7.89,1.39,0.91,6.69,25,TRUE
7.13,2.08,0.6,7.68,0,TRUE
6.99,4.42,0.86,6.92,25,TRUE
6.61,3.28,0.92,6.64,0,TRUE
7.11,2.36,0.89,6.81,25,TRUE
7.06,3.25,0.57,7.38,0,TRUE
8.03,4.71,0.6,7.25,25,TRUE
7.56,2.99,0.72,7.06,50,TRUE
6.63,2.5,0.94,7.47,0,TRUE
8.05,2.13,0.71,7.03,50,TRUE
7.64,1.7,0.74,7.47,50,TRUE
7.88,4.03,0.77,7.79,25,TRUE
7.36,2.86,0.6,6.51,0,FALSE
8.23,1.15,0.83,7.4,0,TRUE
8.12,1.92,0.55,7.83,0,TRUE
7.93,4.88,0.53,7.31,0,TRUE
7.47,1.08,0.75,6.85,25,TRUE
6.58,4.38,0.72,7.0,25,TRUE
8.7,3.97,0.84,7.95,50,TRUE
7.96,4.36,0.73,7.57,25,TRUE
7.99,2.21,0.81,6.77,25,TRUE
8.24,1.65,0.83,6.94,50,TRUE
7.77,4.26,0.83,7.44,25,TRUE
7.76,3.18,0.78,7.44,50,TRUE
7.45,3.97,0.88,7.12,25,TRUE
13.41,1.29,0.83,7.26,50,FALSE
7.46,2.0,0.89,6.65,25,TRUE
8.18,2.65,0.77,7.38,0,TRUE
6.98,2.94,0.99,7.85,0,TRUE
7.25,1.8,0.63,7.45,50,TRUE
